index,date,datetime,cash_type,card,money,z_score,year,month,day,day_of_week,log_money,coffee_name_Americano,coffee_name_Americano with Milk,coffee_name_Cappuccino,coffee_name_Cocoa,coffee_name_Cortado,coffee_name_Espresso,coffee_name_Hot Chocolate,coffee_name_Latte,recency,frequency,monetary,card,total_spent,avg_spent,purchase_count,first_purchase,last_purchase,favorite_coffee,cluster
489,2024-05-16,2024-05-16 10:38:42.458,card,ANON-0000-0000-0097,32.82,-0.05678511364092374,2024,5,16,3,3.5210523434704344,False,True,False,False,False,False,False,False,115,27,882.22,,,,,,,,
490,2024-05-16,2024-05-16 10:39:49.431,card,ANON-0000-0000-0172,32.82,-0.05678511364092374,2024,5,16,3,3.5210523434704344,False,True,False,False,False,False,False,False,115,2,65.64,,,,,,,,
491,2024-05-16,2024-05-16 11:42:50.285,cash,UNKNOWN,39.0,1.171075915964788,2024,5,16,3,3.6888794541139363,False,False,False,False,False,False,False,True,115,89,3186.0,,,,,,,,
492,2024-05-16,2024-05-16 11:44:20.811,cash,UNKNOWN,39.0,1.171075915964788,2024,5,16,3,3.6888794541139363,False,False,True,False,False,False,False,False,115,89,3186.0,,,,,,,,
493,2024-05-16,2024-05-16 12:14:00.097,card,ANON-0000-0000-0173,32.82,-0.05678511364092374,2024,5,16,3,3.5210523434704344,False,True,False,False,False,False,False,False,115,1,32.82,,,,,,,,
494,2024-05-16,2024-05-16 15:15:16.315,card,ANON-0000-0000-0174,37.72,0.9167616574056761,2024,5,16,3,3.656356262408376,False,False,False,False,False,False,True,False,115,1,37.72,,,,,,,,
495,2024-05-16,2024-05-16 17:44:31.548,card,ANON-0000-0000-0069,37.72,0.9167616574056761,2024,5,16,3,3.656356262408376,False,False,False,False,False,False,False,True,115,5,191.54000000000002,,,,,,,,
496,2024-05-16,2024-05-16 18:12:56.934,card,ANON-0000-0000-0175,37.72,0.9167616574056761,2024,5,16,3,3.656356262408376,False,False,False,False,False,False,True,False,115,2,75.44,,,,,,,,
497,2024-05-16,2024-05-16 18:13:58.191,card,ANON-0000-0000-0175,37.72,0.9167616574056761,2024,5,16,3,3.656356262408376,False,False,False,False,False,False,False,True,115,2,75.44,,,,,,,,
498,2024-05-17,2024-05-17 09:00:48.456,card,ANON-0000-0000-0033,27.92,-1.0303318846875236,2024,5,17,4,3.3645333972905638,True,False,False,False,False,False,False,False,114,5,148.42,,,,,,,,
499,2024-05-17,2024-05-17 11:30:27.553,card,ANON-0000-0000-0164,32.82,-0.05678511364092374,2024,5,17,4,3.5210523434704344,False,True,False,False,False,False,False,False,114,7,234.64,,,,,,,,
500,2024-05-17,2024-05-17 14:58:03.060,cash,UNKNOWN,34.0,0.17766084346825745,2024,5,17,4,3.5553480614894135,False,True,False,False,False,False,False,False,114,89,3186.0,,,,,,,,
501,2024-05-17,2024-05-17 19:55:18.534,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,5,17,4,3.5210523434704344,False,True,False,False,False,False,False,False,113,88,2593.18,,,,,,,,
502,2024-05-17,2024-05-17 19:56:46.751,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,5,17,4,3.656356262408376,False,False,True,False,False,False,False,False,113,63,2212.7,,,,,,,,
503,2024-05-17,2024-05-17 20:37:52.930,card,ANON-0000-0000-0176,37.72,0.9167616574056761,2024,5,17,4,3.656356262408376,False,False,True,False,False,False,False,False,113,1,37.72,,,,,,,,
504,2024-05-17,2024-05-17 22:34:50.797,card,ANON-0000-0000-0177,27.92,-1.0303318846875236,2024,5,17,4,3.3645333972905638,True,False,False,False,False,False,False,False,113,2,60.74,,,,,,,,
505,2024-05-17,2024-05-17 22:36:33.357,card,ANON-0000-0000-0178,37.72,0.9167616574056761,2024,5,17,4,3.656356262408376,False,False,False,False,False,False,False,True,113,2,70.53999999999999,,,,,,,,
506,2024-05-17,2024-05-17 22:37:42.821,card,ANON-0000-0000-0179,37.72,0.9167616574056761,2024,5,17,4,3.656356262408376,False,False,False,False,False,False,False,True,113,2,70.53999999999999,,,,,,,,
507,2024-05-18,2024-05-18 08:01:37.898,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,5,18,5,3.656356262408376,False,False,True,False,False,False,False,False,113,12,442.84,,,,,,,,
508,2024-05-18,2024-05-18 08:02:39.959,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,5,18,5,3.656356262408376,False,False,True,False,False,False,False,False,113,12,442.84,,,,,,,,
509,2024-05-18,2024-05-18 11:15:56.089,card,ANON-0000-0000-0181,32.82,-0.05678511364092374,2024,5,18,5,3.5210523434704344,False,True,False,False,False,False,False,False,113,1,32.82,,,,,,,,
510,2024-05-18,2024-05-18 16:48:29.374,card,ANON-0000-0000-0172,32.82,-0.05678511364092374,2024,5,18,5,3.5210523434704344,False,True,False,False,False,False,False,False,113,2,65.64,,,,,,,,
511,2024-05-18,2024-05-18 16:49:27.131,card,ANON-0000-0000-0097,32.82,-0.05678511364092374,2024,5,18,5,3.5210523434704344,False,True,False,False,False,False,False,False,113,27,882.22,,,,,,,,
512,2024-05-18,2024-05-18 19:58:44.210,card,ANON-0000-0000-0040,32.82,-0.05678511364092374,2024,5,18,5,3.5210523434704344,False,True,False,False,False,False,False,False,112,22,706.36,,,,,,,,
513,2024-05-18,2024-05-18 20:22:53.111,card,ANON-0000-0000-0009,37.72,0.9167616574056761,2024,5,18,5,3.656356262408376,False,False,False,False,False,False,False,True,112,63,2212.7,,,,,,,,
514,2024-05-18,2024-05-18 22:05:27.473,cash,UNKNOWN,39.0,1.171075915964788,2024,5,18,5,3.6888794541139363,False,False,True,False,False,False,False,False,112,89,3186.0,,,,,,,,
515,2024-05-19,2024-05-19 07:58:38.312,card,ANON-0000-0000-0182,27.92,-1.0303318846875236,2024,5,19,6,3.3645333972905638,True,False,False,False,False,False,False,False,112,2,55.84,,,,,,,,
516,2024-05-19,2024-05-19 07:59:33.549,card,ANON-0000-0000-0182,27.92,-1.0303318846875236,2024,5,19,6,3.3645333972905638,True,False,False,False,False,False,False,False,112,2,55.84,,,,,,,,
517,2024-05-19,2024-05-19 08:00:35.061,card,ANON-0000-0000-0183,37.72,0.9167616574056761,2024,5,19,6,3.656356262408376,False,False,True,False,False,False,False,False,112,1,37.72,,,,,,,,
518,2024-05-19,2024-05-19 09:28:49.723,cash,UNKNOWN,24.0,-1.809169301524804,2024,5,19,6,3.2188758248682006,False,False,False,False,False,True,False,False,112,89,3186.0,,,,,,,,
519,2024-05-19,2024-05-19 12:14:26.676,card,ANON-0000-0000-0184,32.82,-0.05678511364092374,2024,5,19,6,3.5210523434704344,False,True,False,False,False,False,False,False,112,1,32.82,,,,,,,,
520,2024-05-19,2024-05-19 14:43:40.049,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,5,19,6,3.3645333972905638,True,False,False,False,False,False,False,False,112,88,2593.18,,,,,,,,
521,2024-05-19,2024-05-19 15:58:58.192,card,ANON-0000-0000-0185,32.82,-0.05678511364092374,2024,5,19,6,3.5210523434704344,False,True,False,False,False,False,False,False,112,1,32.82,,,,,,,,
522,2024-05-19,2024-05-19 18:12:36.304,card,ANON-0000-0000-0186,32.82,-0.05678511364092374,2024,5,19,6,3.5210523434704344,False,True,False,False,False,False,False,False,112,3,93.56,,,,,,,,
523,2024-05-19,2024-05-19 18:13:47.762,card,ANON-0000-0000-0186,23.02,-2.003878655734124,2024,5,19,6,3.1788868166518376,False,False,False,False,False,True,False,False,112,3,93.56,,,,,,,,
524,2024-05-19,2024-05-19 18:16:30.022,card,ANON-0000-0000-0186,37.72,0.9167616574056761,2024,5,19,6,3.656356262408376,False,False,False,False,False,False,True,False,112,3,93.56,,,,,,,,
525,2024-05-19,2024-05-19 19:51:06.979,card,ANON-0000-0000-0187,37.72,0.9167616574056761,2024,5,19,6,3.656356262408376,False,False,True,False,False,False,False,False,111,1,37.72,,,,,,,,
526,2024-05-19,2024-05-19 21:15:41.761,card,ANON-0000-0000-0188,37.72,0.9167616574056761,2024,5,19,6,3.656356262408376,False,False,True,False,False,False,False,False,111,1,37.72,,,,,,,,
527,2024-05-19,2024-05-19 21:18:36.101,card,ANON-0000-0000-0189,37.72,0.9167616574056761,2024,5,19,6,3.656356262408376,False,False,True,False,False,False,False,False,111,1,37.72,,,,,,,,
528,2024-05-20,2024-05-20 10:05:59.163,card,ANON-0000-0000-0190,32.82,-0.05678511364092374,2024,5,20,0,3.5210523434704344,False,True,False,False,False,False,False,False,111,1,32.82,,,,,,,,
529,2024-05-20,2024-05-20 10:17:51.867,card,ANON-0000-0000-0191,37.72,0.9167616574056761,2024,5,20,0,3.656356262408376,False,False,False,False,False,False,False,True,111,3,108.25999999999999,,,,,,,,
530,2024-05-20,2024-05-20 10:58:48.379,card,ANON-0000-0000-0001,37.72,0.9167616574056761,2024,5,20,0,3.656356262408376,False,False,False,False,False,False,False,True,111,17,646.14,,,,,,,,
531,2024-05-20,2024-05-20 11:15:16.363,card,ANON-0000-0000-0143,27.92,-1.0303318846875236,2024,5,20,0,3.3645333972905638,True,False,False,False,False,False,False,False,111,5,149.4,,,,,,,,
532,2024-05-20,2024-05-20 11:16:19.637,card,ANON-0000-0000-0143,27.92,-1.0303318846875236,2024,5,20,0,3.3645333972905638,True,False,False,False,False,False,False,False,111,5,149.4,,,,,,,,
533,2024-05-20,2024-05-20 13:27:13.420,card,ANON-0000-0000-0003,27.92,-1.0303318846875236,2024,5,20,0,3.3645333972905638,True,False,False,False,False,False,False,False,111,23,651.96,,,,,,,,
534,2024-05-20,2024-05-20 13:28:10.440,card,ANON-0000-0000-0003,27.92,-1.0303318846875236,2024,5,20,0,3.3645333972905638,True,False,False,False,False,False,False,False,111,23,651.96,,,,,,,,
535,2024-05-20,2024-05-20 14:13:19.017,card,ANON-0000-0000-0192,32.82,-0.05678511364092374,2024,5,20,0,3.5210523434704344,False,True,False,False,False,False,False,False,111,7,239.54,,,,,,,,
536,2024-05-20,2024-05-20 14:14:31.354,card,ANON-0000-0000-0192,37.72,0.9167616574056761,2024,5,20,0,3.656356262408376,False,False,True,False,False,False,False,False,111,7,239.54,,,,,,,,
537,2024-05-20,2024-05-20 14:32:21.252,cash,UNKNOWN,29.0,-0.8157542290282732,2024,5,20,0,3.4011973816621555,True,False,False,False,False,False,False,False,111,89,3186.0,,,,,,,,
538,2024-05-20,2024-05-20 17:12:51.121,card,ANON-0000-0000-0120,37.72,0.9167616574056761,2024,5,20,0,3.656356262408376,False,False,False,False,False,False,False,True,111,3,115.12,,,,,,,,
539,2024-05-20,2024-05-20 17:13:56.897,card,ANON-0000-0000-0193,37.72,0.9167616574056761,2024,5,20,0,3.656356262408376,False,False,False,False,False,False,False,True,111,1,37.72,,,,,,,,
540,2024-05-20,2024-05-20 20:36:48.320,card,ANON-0000-0000-0194,32.82,-0.05678511364092374,2024,5,20,0,3.5210523434704344,False,True,False,False,False,False,False,False,110,5,169.0,,,,,,,,
541,2024-05-20,2024-05-20 20:37:57.316,card,ANON-0000-0000-0194,37.72,0.9167616574056761,2024,5,20,0,3.656356262408376,False,False,False,True,False,False,False,False,110,5,169.0,,,,,,,,
542,2024-05-20,2024-05-20 20:46:52.085,card,ANON-0000-0000-0195,27.92,-1.0303318846875236,2024,5,20,0,3.3645333972905638,False,False,False,False,True,False,False,False,110,1,27.92,,,,,,,,
543,2024-05-20,2024-05-20 21:36:53.986,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,5,20,0,3.5210523434704344,False,True,False,False,False,False,False,False,110,88,2593.18,,,,,,,,
544,2024-05-20,2024-05-20 21:37:57.777,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,5,20,0,3.5210523434704344,False,True,False,False,False,False,False,False,110,88,2593.18,,,,,,,,
545,2024-05-21,2024-05-21 08:27:38.230,card,ANON-0000-0000-0196,37.72,0.9167616574056761,2024,5,21,1,3.656356262408376,False,False,False,False,False,False,False,True,110,1,37.72,,,,,,,,
546,2024-05-21,2024-05-21 09:43:50.690,cash,UNKNOWN,29.0,-0.8157542290282732,2024,5,21,1,3.4011973816621555,True,False,False,False,False,False,False,False,110,89,3186.0,,,,,,,,
547,2024-05-21,2024-05-21 09:44:40.309,cash,UNKNOWN,34.0,0.17766084346825745,2024,5,21,1,3.5553480614894135,False,True,False,False,False,False,False,False,110,89,3186.0,,,,,,,,
548,2024-05-21,2024-05-21 09:46:09.430,cash,UNKNOWN,39.0,1.171075915964788,2024,5,21,1,3.6888794541139363,False,False,False,True,False,False,False,False,110,89,3186.0,,,,,,,,
549,2024-05-21,2024-05-21 10:05:08.033,cash,UNKNOWN,39.0,1.171075915964788,2024,5,21,1,3.6888794541139363,False,False,False,False,False,False,False,True,110,89,3186.0,,,,,,,,
550,2024-05-21,2024-05-21 16:10:19.956,card,ANON-0000-0000-0197,37.72,0.9167616574056761,2024,5,21,1,3.656356262408376,False,False,False,False,False,False,False,True,110,2,70.53999999999999,,,,,,,,
551,2024-05-21,2024-05-21 18:13:23.998,card,ANON-0000-0000-0012,23.02,-2.003878655734124,2024,5,21,1,3.1788868166518376,False,False,False,False,False,True,False,False,110,88,2593.18,,,,,,,,
552,2024-05-21,2024-05-21 19:11:09.212,card,ANON-0000-0000-0198,37.72,0.9167616574056761,2024,5,21,1,3.656356262408376,False,False,True,False,False,False,False,False,110,1,37.72,,,,,,,,
553,2024-05-21,2024-05-21 20:13:48.358,card,ANON-0000-0000-0199,37.72,0.9167616574056761,2024,5,21,1,3.656356262408376,False,False,True,False,False,False,False,False,109,1,37.72,,,,,,,,
554,2024-05-22,2024-05-22 09:34:41.818,card,ANON-0000-0000-0200,37.72,0.9167616574056761,2024,5,22,2,3.656356262408376,False,False,True,False,False,False,False,False,109,1,37.72,,,,,,,,
555,2024-05-22,2024-05-22 10:49:47.044,card,ANON-0000-0000-0191,32.82,-0.05678511364092374,2024,5,22,2,3.5210523434704344,False,True,False,False,False,False,False,False,109,3,108.25999999999999,,,,,,,,
556,2024-05-22,2024-05-22 11:18:14.265,card,ANON-0000-0000-0141,27.92,-1.0303318846875236,2024,5,22,2,3.3645333972905638,False,False,False,False,True,False,False,False,109,17,474.64000000000004,,,,,,,,
557,2024-05-22,2024-05-22 11:34:54.968,card,ANON-0000-0000-0097,32.82,-0.05678511364092374,2024,5,22,2,3.5210523434704344,False,True,False,False,False,False,False,False,109,27,882.22,,,,,,,,
558,2024-05-22,2024-05-22 12:29:50.841,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,5,22,2,3.3645333972905638,True,False,False,False,False,False,False,False,109,88,2593.18,,,,,,,,
559,2024-05-22,2024-05-22 12:30:43.347,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,5,22,2,3.3645333972905638,True,False,False,False,False,False,False,False,109,88,2593.18,,,,,,,,
560,2024-05-22,2024-05-22 14:00:20.499,card,ANON-0000-0000-0009,32.82,-0.05678511364092374,2024,5,22,2,3.5210523434704344,False,True,False,False,False,False,False,False,109,63,2212.7,,,,,,,,
561,2024-05-22,2024-05-22 19:24:58.098,card,ANON-0000-0000-0134,37.72,0.9167616574056761,2024,5,22,2,3.656356262408376,False,False,True,False,False,False,False,False,109,11,405.12,,,,,,,,
562,2024-05-22,2024-05-22 19:25:58.574,card,ANON-0000-0000-0134,37.72,0.9167616574056761,2024,5,22,2,3.656356262408376,False,False,True,False,False,False,False,False,109,11,405.12,,,,,,,,
563,2024-05-22,2024-05-22 21:23:53.000,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,5,22,2,3.656356262408376,False,False,False,False,False,False,True,False,108,12,442.84,,,,,,,,
564,2024-05-22,2024-05-22 21:24:49.584,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,5,22,2,3.656356262408376,False,False,True,False,False,False,False,False,108,12,442.84,,,,,,,,
565,2024-05-23,2024-05-23 10:10:19.640,card,ANON-0000-0000-0201,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,1,37.72,,,,,,,,
566,2024-05-23,2024-05-23 12:22:06.605,card,ANON-0000-0000-0202,23.02,-2.003878655734124,2024,5,23,3,3.1788868166518376,False,False,False,False,False,True,False,False,108,1,23.02,,,,,,,,
567,2024-05-23,2024-05-23 15:55:16.628,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,12,442.84,,,,,,,,
568,2024-05-23,2024-05-23 15:56:27.237,card,ANON-0000-0000-0203,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,5,188.6,,,,,,,,
569,2024-05-23,2024-05-23 16:18:14.053,card,ANON-0000-0000-0180,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,12,442.84,,,,,,,,
570,2024-05-23,2024-05-23 16:41:00.043,card,ANON-0000-0000-0077,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,False,False,False,False,False,True,108,5,174.88,,,,,,,,
571,2024-05-23,2024-05-23 17:14:33.237,card,ANON-0000-0000-0153,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,7,259.14,,,,,,,,
572,2024-05-23,2024-05-23 17:15:44.861,card,ANON-0000-0000-0153,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,False,False,False,False,False,True,108,7,259.14,,,,,,,,
573,2024-05-23,2024-05-23 19:03:53.856,card,ANON-0000-0000-0204,27.92,-1.0303318846875236,2024,5,23,3,3.3645333972905638,False,False,False,False,True,False,False,False,108,1,27.92,,,,,,,,
574,2024-05-23,2024-05-23 19:17:28.431,card,ANON-0000-0000-0134,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,11,405.12,,,,,,,,
575,2024-05-23,2024-05-23 19:18:26.418,card,ANON-0000-0000-0205,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,108,3,103.36,,,,,,,,
576,2024-05-23,2024-05-23 19:42:31.546,card,ANON-0000-0000-0206,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,107,9,314.98,,,,,,,,
577,2024-05-23,2024-05-23 20:15:01.429,card,ANON-0000-0000-0207,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,True,False,False,False,False,False,107,2,75.44,,,,,,,,
578,2024-05-23,2024-05-23 20:16:24.205,card,ANON-0000-0000-0207,37.72,0.9167616574056761,2024,5,23,3,3.656356262408376,False,False,False,False,False,False,False,True,107,2,75.44,,,,,,,,
579,2024-05-23,2024-05-23 22:48:10.813,card,ANON-0000-0000-0208,32.82,-0.05678511364092374,2024,5,23,3,3.5210523434704344,False,True,False,False,False,False,False,False,107,1,32.82,,,,,,,,
580,2024-05-23,2024-05-23 22:55:36.926,cash,UNKNOWN,39.0,1.171075915964788,2024,5,23,3,3.6888794541139363,False,False,False,False,False,False,True,False,107,89,3186.0,,,,,,,,
581,2024-05-24,2024-05-24 11:11:59.182,card,ANON-0000-0000-0141,27.92,-1.0303318846875236,2024,5,24,4,3.3645333972905638,False,False,False,False,True,False,False,False,107,17,474.64000000000004,,,,,,,,
582,2024-05-24,2024-05-24 11:15:08.341,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,5,24,4,3.3645333972905638,True,False,False,False,False,False,False,False,107,88,2593.18,,,,,,,,
583,2024-05-24,2024-05-24 11:16:13.016,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,5,24,4,3.3645333972905638,True,False,False,False,False,False,False,False,107,88,2593.18,,,,,,,,
584,2024-05-24,2024-05-24 16:07:19.816,card,ANON-0000-0000-0081,37.72,0.9167616574056761,2024,5,24,4,3.656356262408376,False,False,False,False,False,False,True,False,107,2,76.42,,,,,,,,
585,2024-05-24,2024-05-24 18:17:40.330,card,ANON-0000-0000-0209,27.92,-1.0303318846875236,2024,5,24,4,3.3645333972905638,False,False,False,False,True,False,False,False,107,2,55.84,,,,,,,,
586,2024-05-24,2024-05-24 18:18:36.698,card,ANON-0000-0000-0209,27.92,-1.0303318846875236,2024,5,24,4,3.3645333972905638,False,False,False,False,True,False,False,False,107,2,55.84,,,,,,,,
587,2024-05-24,2024-05-24 22:30:40.198,card,ANON-0000-0000-0210,32.82,-0.05678511364092374,2024,5,24,4,3.5210523434704344,False,True,False,False,False,False,False,False,106,1,32.82,,,,,,,,
588,2024-05-25,2024-05-25 07:40:58.818,cash,UNKNOWN,29.0,-0.8157542290282732,2024,5,25,5,3.4011973816621555,True,False,False,False,False,False,False,False,106,89,3186.0,,,,,,,,
589,2024-05-25,2024-05-25 12:13:53.388,card,ANON-0000-0000-0211,37.72,0.9167616574056761,2024,5,25,5,3.656356262408376,False,False,False,False,False,False,False,True,106,1,37.72,,,,,,,,
590,2024-05-25,2024-05-25 12:40:23.587,cash,UNKNOWN,29.0,-0.8157542290282732,2024,5,25,5,3.4011973816621555,True,False,False,False,False,False,False,False,106,89,3186.0,,,,,,,,
591,2024-05-25,2024-05-25 12:42:10.258,card,ANON-0000-0000-0212,32.82,-0.05678511364092374,2024,5,25,5,3.5210523434704344,False,True,False,False,False,False,False,False,106,2,65.64,,,,,,,,
592,2024-05-25,2024-05-25 12:43:13.275,card,ANON-0000-0000-0212,32.82,-0.05678511364092374,2024,5,25,5,3.5210523434704344,False,True,False,False,False,False,False,False,106,2,65.64,,,,,,,,
593,2024-05-25,2024-05-25 12:58:12.049,card,ANON-0000-0000-0213,32.82,-0.05678511364092374,2024,5,25,5,3.5210523434704344,False,True,False,False,False,False,False,False,106,1,32.82,,,,,,,,
594,2024-05-25,2024-05-25 16:47:09.557,card,ANON-0000-0000-0040,32.82,-0.05678511364092374,2024,5,25,5,3.5210523434704344,False,True,False,False,False,False,False,False,106,22,706.36,,,,,,,,
595,2024-05-25,2024-05-25 16:48:16.834,card,ANON-0000-0000-0040,27.92,-1.0303318846875236,2024,5,25,5,3.3645333972905638,True,False,False,False,False,False,False,False,106,22,706.36,,,,,,,,
596,2024-05-26,2024-05-26 10:20:02.233,card,ANON-0000-0000-0001,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,False,False,False,False,False,True,105,17,646.14,,,,,,,,
597,2024-05-26,2024-05-26 14:24:49.812,card,ANON-0000-0000-0214,32.82,-0.05678511364092374,2024,5,26,6,3.5210523434704344,False,True,False,False,False,False,False,False,105,1,32.82,,,,,,,,
598,2024-05-26,2024-05-26 14:26:05.248,card,ANON-0000-0000-0215,27.92,-1.0303318846875236,2024,5,26,6,3.3645333972905638,False,False,False,False,True,False,False,False,105,1,27.92,,,,,,,,
599,2024-05-26,2024-05-26 14:40:58.882,card,ANON-0000-0000-0216,32.82,-0.05678511364092374,2024,5,26,6,3.5210523434704344,False,True,False,False,False,False,False,False,105,1,32.82,,,,,,,,
600,2024-05-26,2024-05-26 17:19:15.521,card,ANON-0000-0000-0217,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,True,False,False,False,False,False,105,1,37.72,,,,,,,,
601,2024-05-26,2024-05-26 18:09:52.843,card,ANON-0000-0000-0218,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,False,False,False,False,True,False,105,3,103.36,,,,,,,,
602,2024-05-26,2024-05-26 18:11:02.204,card,ANON-0000-0000-0218,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,False,False,False,False,True,False,105,3,103.36,,,,,,,,
603,2024-05-26,2024-05-26 18:13:14.299,card,ANON-0000-0000-0218,27.92,-1.0303318846875236,2024,5,26,6,3.3645333972905638,True,False,False,False,False,False,False,False,105,3,103.36,,,,,,,,
604,2024-05-26,2024-05-26 18:39:18.794,card,ANON-0000-0000-0219,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,False,False,False,False,False,True,105,1,37.72,,,,,,,,
605,2024-05-26,2024-05-26 20:59:14.954,card,ANON-0000-0000-0220,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,False,False,False,False,True,False,104,4,141.07999999999998,,,,,,,,
606,2024-05-26,2024-05-26 21:00:05.568,card,ANON-0000-0000-0220,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,True,False,False,False,False,False,104,4,141.07999999999998,,,,,,,,
607,2024-05-26,2024-05-26 21:02:36.935,card,ANON-0000-0000-0221,27.92,-1.0303318846875236,2024,5,26,6,3.3645333972905638,False,False,False,False,True,False,False,False,104,2,65.64,,,,,,,,
608,2024-05-26,2024-05-26 21:03:51.772,card,ANON-0000-0000-0222,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,True,False,False,False,False,False,104,1,37.72,,,,,,,,
609,2024-05-26,2024-05-26 21:04:58.824,card,ANON-0000-0000-0221,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,False,False,False,False,False,True,104,2,65.64,,,,,,,,
610,2024-05-26,2024-05-26 21:06:02.621,card,ANON-0000-0000-0223,37.72,0.9167616574056761,2024,5,26,6,3.656356262408376,False,False,True,False,False,False,False,False,104,1,37.72,,,,,,,,
611,2024-05-27,2024-05-27 11:34:55.252,card,ANON-0000-0000-0012,27.92,-1.0303318846875236,2024,5,27,0,3.3645333972905638,True,False,False,False,False,False,False,False,104,88,2593.18,,,,,,,,
612,2024-05-27,2024-05-27 14:05:21.688,card,ANON-0000-0000-0224,32.82,-0.05678511364092374,2024,5,27,0,3.5210523434704344,False,True,False,False,False,False,False,False,104,3,103.36,,,,,,,,
613,2024-05-27,2024-05-27 14:06:43.564,card,ANON-0000-0000-0224,37.72,0.9167616574056761,2024,5,27,0,3.656356262408376,False,False,False,True,False,False,False,False,104,3,103.36,,,,,,,,
614,2024-05-27,2024-05-27 15:11:34.061,card,ANON-0000-0000-0225,27.92,-1.0303318846875236,2024,5,27,0,3.3645333972905638,True,False,False,False,False,False,False,False,104,3,73.96000000000001,,,,,,,,
615,2024-05-27,2024-05-27 15:14:05.788,card,ANON-0000-0000-0225,27.92,-1.0303318846875236,2024,5,27,0,3.3645333972905638,True,False,False,False,False,False,False,False,104,3,73.96000000000001,,,,,,,,
616,2024-05-27,2024-05-27 17:50:55.763,card,ANON-0000-0000-0203,37.72,0.9167616574056761,2024,5,27,0,3.656356262408376,False,False,False,False,False,False,False,True,104,5,188.6,,,,,,,,
617,2024-05-27,2024-05-27 18:00:50.983,card,ANON-0000-0000-0226,27.92,-1.0303318846875236,2024,5,27,0,3.3645333972905638,True,False,False,False,False,False,False,False,104,1,27.92,,,,,,,,
618,2024-05-27,2024-05-27 19:16:27.404,card,ANON-0000-0000-0227,37.72,0.9167616574056761,2024,5,27,0,3.656356262408376,False,False,False,False,False,False,False,True,104,1,37.72,,,,,,,,
619,2024-05-27,2024-05-27 19:17:38.729,card,ANON-0000-0000-0228,37.72,0.9167616574056761,2024,5,27,0,3.656356262408376,False,False,False,False,False,False,False,True,104,1,37.72,,,,,,,,
620,2024-05-27,2024-05-27 21:29:07.085,card,ANON-0000-0000-0192,32.82,-0.05678511364092374,2024,5,27,0,3.5210523434704344,False,True,False,False,False,False,False,False,103,7,239.54,,,,,,,,
621,2024-05-27,2024-05-27 21:30:19.772,card,ANON-0000-0000-0206,37.72,0.9167616574056761,2024,5,27,0,3.656356262408376,False,False,True,False,False,False,False,False,103,9,314.98,,,,,,,,
622,2024-05-28,2024-05-28 08:37:09.028,card,ANON-0000-0000-0012,32.82,-0.05678511364092374,2024,5,28,1,3.5210523434704344,False,True,False,False,False,False,False,False,103,88,2593.18,,,,,,,,
623,2024-05-28,2024-05-28 09:20:10.736,card,ANON-0000-0000-0097,32.82,-0.05678511364092374,2024,5,28,1,3.5210523434704344,False,True,False,False,False,False,False,False,103,27,882.22,,,,,,,,
